Invoice_ID,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Tax,Total,Date,Time,Payment,Rating
INV001189,C,Naypyitaw,Normal,Male,Home and lifestyle,93.46,2,9.346,196.266,24-02-2023,04:12,Cash,7.9
INV001190,B,Mandalay,Member,Male,Home and lifestyle,47.0,10,23.5,493.5,24-02-2023,12:39,Credit card,5.5
INV001191,C,Naypyitaw,Normal,Female,Sports and travel,32.45,1,1.6225,34.0725,24-02-2023,19:37,Cash,8.8
INV001192,C,Naypyitaw,Normal,Female,Electronic accessories,63.04,10,31.52,661.92,24-02-2023,06:09,Ewallet,7.8
INV001193,C,Naypyitaw,Normal,Male,Food and beverages,84.24,7,29.484,619.164,24-02-2023,15:37,Cash,4.8
INV001194,C,Naypyitaw,Member,Male,Food and beverages,93.01,5,23.2525,488.3025,24-02-2023,03:36,Cash,6.4
INV001195,B,Mandalay,Normal,Male,Fashion accessories,42.8,3,6.42,134.82,24-02-2023,01:32,Ewallet,7.2
INV001196,C,Naypyitaw,Member,Female,Fashion accessories,86.13,1,4.3065,90.4365,24-02-2023,03:48,Cash,7.3
INV001197,C,Naypyitaw,Normal,Male,Home and lifestyle,48.21,9,21.6945,455.5845,24-02-2023,19:01,Ewallet,8.0
INV001198,C,Naypyitaw,Normal,Male,Food and beverages,37.66,1,1.883,39.543,24-02-2023,18:32,Credit card,6.8
INV001199,C,Naypyitaw,Normal,Male,Fashion accessories,28.34,8,11.336,238.056,24-02-2023,22:21,Credit card,8.1
INV001200,C,Naypyitaw,Normal,Male,Sports and travel,63.34,3,9.501,199.521,24-02-2023,23:12,Ewallet,7.0
INV001201,B,Mandalay,Normal,Female,Fashion accessories,90.89,9,40.9005,858.9105,24-02-2023,06:36,Ewallet,7.8
INV001202,C,Naypyitaw,Member,Male,Home and lifestyle,31.98,6,9.594,201.474,24-02-2023,10:20,Cash,7.2
INV001203,C,Naypyitaw,Member,Female,Fashion accessories,50.18,6,15.054,316.134,24-02-2023,21:19,Cash,8.4
INV001204,C,Naypyitaw,Member,Female,Home and lifestyle,75.37,8,30.148,633.108,24-02-2023,02:13,Cash,6.0
INV001205,A,Yangon,Member,Female,Food and beverages,84.85,6,25.455,534.555,24-02-2023,23:55,Cash,9.5
INV001206,C,Naypyitaw,Member,Male,Fashion accessories,37.38,8,14.952,313.992,24-02-2023,04:38,Ewallet,5.8
INV001207,B,Mandalay,Member,Female,Fashion accessories,25.05,9,11.2725,236.7225,24-02-2023,05:59,Ewallet,6.7
INV001208,C,Naypyitaw,Normal,Male,Health and beauty,13.98,5,3.495,73.395,24-02-2023,05:24,Ewallet,5.7
INV001209,A,Yangon,Normal,Male,Fashion accessories,74.03,9,33.3135,699.5835,24-02-2023,02:11,Ewallet,7.2
INV001210,A,Yangon,Member,Male,Sports and travel,93.92,9,42.264,887.544,24-02-2023,17:51,Credit card,8.4
INV001211,C,Naypyitaw,Normal,Female,Sports and travel,80.77,2,8.077,169.617,25-02-2023,21:40,Cash,8.0
INV001212,C,Naypyitaw,Member,Male,Sports and travel,18.77,4,3.754,78.834,25-02-2023,19:42,Ewallet,6.0
INV001213,A,Yangon,Member,Female,Electronic accessories,53.92,6,16.176,339.696,25-02-2023,08:48,Cash,5.6
INV001214,C,Naypyitaw,Normal,Male,Health and beauty,90.47,8,36.188,759.948,25-02-2023,11:32,Cash,8.7
INV001215,B,Mandalay,Member,Female,Electronic accessories,64.84,2,6.484,136.164,25-02-2023,17:08,Cash,5.1
INV001216,B,Mandalay,Normal,Male,Electronic accessories,40.06,8,16.024,336.504,25-02-2023,03:26,Cash,8.6
INV001217,C,Naypyitaw,Normal,Male,Food and beverages,28.8,5,7.2,151.2,25-02-2023,18:13,Ewallet,6.8
INV001218,B,Mandalay,Normal,Male,Health and beauty,77.8,10,38.9,816.9,25-02-2023,11:27,Credit card,8.5
INV001219,B,Mandalay,Normal,Female,Home and lifestyle,20.0,10,10.0,210.0,25-02-2023,10:15,Credit card,5.2
INV001220,A,Yangon,Normal,Female,Home and lifestyle,24.48,8,9.792,205.632,25-02-2023,12:41,Cash,7.1
INV001221,B,Mandalay,Member,Female,Sports and travel,16.18,2,1.618,33.978,25-02-2023,14:38,Credit card,5.5
INV001222,C,Naypyitaw,Member,Male,Electronic accessories,14.46,8,5.784,121.464,25-02-2023,04:41,Cash,7.9
INV001223,B,Mandalay,Member,Male,Health and beauty,25.87,9,11.6415,244.4715,25-02-2023,08:22,Credit card,7.7
INV001224,A,Yangon,Normal,Female,Home and lifestyle,69.17,2,6.917,145.257,25-02-2023,16:06,Ewallet,7.5
INV001225,B,Mandalay,Member,Female,Fashion accessories,35.49,6,10.647,223.587,25-02-2023,18:31,Cash,6.4
INV001226,A,Yangon,Normal,Male,Health and beauty,37.78,1,1.889,39.669,25-02-2023,07:49,Ewallet,5.8
INV001227,A,Yangon,Normal,Female,Health and beauty,72.45,4,14.49,304.29,25-02-2023,16:41,Ewallet,9.4
INV001228,C,Naypyitaw,Normal,Female,Fashion accessories,84.24,7,29.484,619.164,25-02-2023,19:16,Ewallet,7.7
INV001229,C,Naypyitaw,Normal,Male,Food and beverages,98.88,5,24.72,519.12,25-02-2023,16:47,Cash,9.0
INV001230,B,Mandalay,Member,Male,Health and beauty,35.87,1,1.7935,37.6635,25-02-2023,06:07,Ewallet,8.4
INV001231,A,Yangon,Member,Female,Fashion accessories,44.34,7,15.519,325.899,25-02-2023,06:21,Cash,4.3
INV001232,B,Mandalay,Normal,Male,Fashion accessories,38.36,4,7.672,161.112,25-02-2023,12:55,Cash,4.9
INV001233,A,Yangon,Normal,Female,Electronic accessories,43.84,5,10.96,230.16,26-02-2023,12:10,Cash,6.1
INV001234,B,Mandalay,Member,Male,Sports and travel,53.34,4,10.668,224.028,26-02-2023,08:40,Credit card,8.3
INV001235,A,Yangon,Normal,Female,Fashion accessories,74.53,1,3.7265,78.2565,26-02-2023,15:55,Credit card,8.9
INV001236,B,Mandalay,Normal,Male,Electronic accessories,19.43,3,2.9145,61.2045,26-02-2023,19:35,Ewallet,4.0
INV001237,B,Mandalay,Member,Male,Health and beauty,10.24,4,2.048,43.008,26-02-2023,00:15,Cash,7.8
INV001238,A,Yangon,Normal,Male,Fashion accessories,84.05,5,21.0125,441.2625,26-02-2023,13:26,Ewallet,4.4
INV001239,C,Naypyitaw,Normal,Male,Electronic accessories,94.6,1,4.73,99.33,26-02-2023,02:44,Credit card,5.1
INV001240,A,Yangon,Member,Male,Food and beverages,15.49,2,1.549,32.529,26-02-2023,03:28,Ewallet,5.5
INV001241,C,Naypyitaw,Member,Female,Fashion accessories,32.62,7,11.417,239.757,26-02-2023,15:59,Cash,4.4
INV001242,C,Naypyitaw,Normal,Female,Electronic accessories,98.01,9,44.1045,926.1945,26-02-2023,13:21,Ewallet,9.6
INV001243,C,Naypyitaw,Normal,Female,Health and beauty,49.24,9,22.158,465.318,26-02-2023,09:49,Credit card,4.2
INV001244,C,Naypyitaw,Member,Female,Sports and travel,51.75,2,5.175,108.675,26-02-2023,03:07,Ewallet,4.9
INV001245,A,Yangon,Member,Female,Home and lifestyle,20.3,3,3.045,63.945,26-02-2023,07:54,Credit card,7.8
INV001246,C,Naypyitaw,Normal,Female,Sports and travel,54.92,5,13.73,288.33,26-02-2023,22:44,Credit card,9.0
INV001247,C,Naypyitaw,Member,Female,Fashion accessories,73.18,10,36.59,768.39,26-02-2023,13:20,Cash,9.1
INV001248,C,Naypyitaw,Member,Male,Home and lifestyle,23.87,1,1.1935,25.0635,26-02-2023,11:23,Cash,6.0
INV001249,B,Mandalay,Normal,Female,Home and lifestyle,29.68,5,7.42,155.82,26-02-2023,19:17,Ewallet,4.1
INV001250,A,Yangon,Member,Female,Home and lifestyle,46.18,6,13.854,290.934,26-02-2023,06:47,Credit card,7.1
INV001251,A,Yangon,Normal,Male,Fashion accessories,33.4,10,16.7,350.7,26-02-2023,11:00,Ewallet,5.5
INV001252,C,Naypyitaw,Member,Male,Food and beverages,30.28,7,10.598,222.558,26-02-2023,18:04,Ewallet,9.0
INV001253,A,Yangon,Member,Male,Electronic accessories,86.47,8,34.588,726.348,26-02-2023,13:15,Cash,9.8
INV001254,B,Mandalay,Normal,Female,Fashion accessories,24.7,8,9.88,207.48,26-02-2023,09:10,Cash,5.7
INV001255,C,Naypyitaw,Normal,Male,Home and lifestyle,60.08,3,9.012,189.252,27-02-2023,15:09,Cash,5.4
INV001256,B,Mandalay,Normal,Female,Food and beverages,71.27,2,7.127,149.667,27-02-2023,07:37,Ewallet,9.6
INV001257,A,Yangon,Member,Female,Home and lifestyle,53.04,1,2.652,55.692,27-02-2023,04:55,Ewallet,4.8
INV001258,C,Naypyitaw,Normal,Female,Home and lifestyle,57.24,7,20.034,420.714,27-02-2023,03:40,Ewallet,5.7
INV001259,A,Yangon,Member,Female,Food and beverages,92.04,10,46.02,966.42,27-02-2023,15:48,Ewallet,7.9
INV001260,B,Mandalay,Normal,Female,Sports and travel,33.37,9,15.0165,315.3465,27-02-2023,08:16,Credit card,4.3
INV001261,A,Yangon,Normal,Male,Home and lifestyle,50.52,3,7.578,159.138,27-02-2023,22:36,Cash,6.5
INV001262,C,Naypyitaw,Member,Female,Fashion accessories,62.26,4,12.452,261.492,27-02-2023,23:40,Ewallet,5.9
INV001263,B,Mandalay,Normal,Female,Electronic accessories,35.41,3,5.3115,111.5415,27-02-2023,23:28,Credit card,9.8
INV001264,C,Naypyitaw,Member,Female,Fashion accessories,47.99,3,7.1985,151.1685,27-02-2023,11:30,Ewallet,8.5
INV001265,C,Naypyitaw,Normal,Male,Food and beverages,55.07,8,22.028,462.588,27-02-2023,23:38,Credit card,7.0
INV001266,B,Mandalay,Normal,Female,Electronic accessories,54.5,2,5.45,114.45,27-02-2023,10:48,Cash,6.5
INV001267,A,Yangon,Member,Female,Food and beverages,75.32,7,26.362,553.602,27-02-2023,22:59,Cash,8.8
INV001268,A,Yangon,Normal,Female,Food and beverages,33.2,5,8.3,174.3,27-02-2023,06:17,Ewallet,7.3
INV001269,C,Naypyitaw,Member,Female,Sports and travel,33.88,5,8.47,177.87,27-02-2023,04:34,Cash,8.1
INV001270,A,Yangon,Member,Female,Fashion accessories,12.93,9,5.8185,122.1885,27-02-2023,21:08,Ewallet,8.1
INV001271,B,Mandalay,Member,Male,Health and beauty,93.02,5,23.255,488.355,27-02-2023,21:05,Ewallet,7.0
INV001272,B,Mandalay,Member,Female,Home and lifestyle,31.6,1,1.58,33.18,27-02-2023,21:35,Cash,9.6
INV001273,A,Yangon,Normal,Male,Health and beauty,75.18,8,30.072,631.512,27-02-2023,07:59,Credit card,9.9
INV001274,A,Yangon,Normal,Male,Electronic accessories,25.63,8,10.252,215.292,27-02-2023,19:30,Cash,7.1
INV001275,A,Yangon,Member,Female,Home and lifestyle,19.48,5,4.87,102.27,27-02-2023,07:07,Ewallet,6.6
INV001276,A,Yangon,Member,Male,Sports and travel,67.59,8,27.036,567.756,27-02-2023,13:19,Ewallet,4.5
INV001277,B,Mandalay,Normal,Female,Food and beverages,53.44,4,10.688,224.448,28-02-2023,02:45,Credit card,9.6
INV001278,A,Yangon,Member,Male,Fashion accessories,79.08,8,31.632,664.272,28-02-2023,10:43,Cash,5.8
INV001279,C,Naypyitaw,Member,Male,Electronic accessories,62.84,2,6.284,131.964,28-02-2023,18:00,Ewallet,9.0
INV001280,A,Yangon,Normal,Female,Food and beverages,72.01,9,32.4045,680.4945,28-02-2023,01:29,Cash,6.1
INV001281,C,Naypyitaw,Normal,Female,Fashion accessories,27.66,3,4.149,87.129,28-02-2023,18:59,Credit card,7.4
INV001282,C,Naypyitaw,Member,Female,Sports and travel,24.47,10,12.235,256.935,28-02-2023,21:41,Ewallet,4.1
INV001283,B,Mandalay,Member,Female,Home and lifestyle,80.07,4,16.014,336.294,28-02-2023,08:20,Cash,8.7
INV001284,B,Mandalay,Member,Male,Home and lifestyle,10.6,7,3.71,77.91,28-02-2023,16:08,Credit card,4.3
INV001285,C,Naypyitaw,Normal,Female,Food and beverages,16.99,8,6.796,142.716,28-02-2023,14:36,Ewallet,6.4
INV001286,C,Naypyitaw,Normal,Female,Sports and travel,97.07,7,33.9745,713.4645,28-02-2023,08:08,Cash,6.0
INV001287,A,Yangon,Member,Male,Sports and travel,28.27,9,12.7215,267.1515,28-02-2023,18:26,Cash,5.0
INV001288,A,Yangon,Member,Female,Electronic accessories,79.29,8,31.716,666.036,28-02-2023,03:13,Cash,8.9
INV001289,C,Naypyitaw,Normal,Female,Home and lifestyle,69.93,10,34.965,734.265,28-02-2023,17:34,Credit card,5.1
INV001290,A,Yangon,Normal,Female,Electronic accessories,81.36,2,8.136,170.856,28-02-2023,01:19,Credit card,9.8
INV001291,C,Naypyitaw,Member,Male,Food and beverages,76.1,9,34.245,719.145,28-02-2023,19:58,Cash,6.5
INV001292,B,Mandalay,Member,Male,Electronic accessories,91.01,4,18.202,382.242,28-02-2023,13:49,Ewallet,6.0
INV001293,B,Mandalay,Member,Male,Fashion accessories,50.18,2,5.018,105.378,28-02-2023,01:17,Ewallet,5.3
INV001294,A,Yangon,Member,Female,Food and beverages,87.42,8,34.968,734.328,28-02-2023,14:24,Cash,7.2
INV001295,A,Yangon,Member,Male,Health and beauty,84.34,4,16.868,354.228,28-02-2023,19:44,Ewallet,5.4
INV001296,A,Yangon,Member,Male,Electronic accessories,52.08,7,18.228,382.788,28-02-2023,03:59,Credit card,9.6
INV001297,A,Yangon,Member,Female,Food and beverages,35.75,8,14.3,300.3,28-02-2023,17:56,Ewallet,9.5
INV001298,C,Naypyitaw,Normal,Female,Electronic accessories,57.19,10,28.595,600.495,28-02-2023,14:11,Credit card,6.7
INV001299,A,Yangon,Normal,Male,Food and beverages,80.46,3,12.069,253.449,01-03-2023,08:12,Credit card,8.6
INV001300,B,Mandalay,Member,Female,Sports and travel,75.65,2,7.565,158.865,01-03-2023,16:01,Credit card,4.8
INV001301,A,Yangon,Normal,Female,Health and beauty,49.45,4,9.89,207.69,01-03-2023,22:57,Cash,9.0
INV001302,B,Mandalay,Normal,Female,Sports and travel,69.2,6,20.76,435.96,01-03-2023,15:34,Credit card,7.6
INV001303,A,Yangon,Member,Male,Fashion accessories,17.09,3,2.5635,53.8335,01-03-2023,05:49,Credit card,6.9
INV001304,B,Mandalay,Normal,Female,Health and beauty,94.26,5,23.565,494.865,01-03-2023,20:12,Ewallet,6.2
INV001305,A,Yangon,Member,Female,Home and lifestyle,52.42,9,23.589,495.369,01-03-2023,10:13,Cash,8.6
INV001306,B,Mandalay,Normal,Female,Health and beauty,92.58,2,9.258,194.418,01-03-2023,21:30,Cash,6.5
INV001307,C,Naypyitaw,Member,Female,Fashion accessories,63.77,8,25.508,535.668,01-03-2023,00:07,Cash,4.1
INV001308,A,Yangon,Normal,Male,Sports and travel,68.2,6,20.46,429.66,01-03-2023,12:32,Credit card,7.7
INV001309,B,Mandalay,Normal,Male,Home and lifestyle,37.7,4,7.54,158.34,01-03-2023,21:49,Credit card,7.1
INV001310,B,Mandalay,Member,Female,Electronic accessories,65.46,8,26.184,549.864,01-03-2023,14:52,Ewallet,8.5
INV001311,B,Mandalay,Normal,Female,Home and lifestyle,90.44,5,22.61,474.81,01-03-2023,04:35,Cash,6.9
INV001312,C,Naypyitaw,Normal,Female,Home and lifestyle,38.19,9,17.1855,360.8955,01-03-2023,03:02,Cash,5.4
INV001313,A,Yangon,Normal,Female,Sports and travel,76.94,2,7.694,161.574,01-03-2023,16:34,Credit card,9.6
INV001314,B,Mandalay,Normal,Female,Sports and travel,97.48,7,34.118,716.478,01-03-2023,12:22,Ewallet,6.7
INV001315,A,Yangon,Normal,Female,Health and beauty,40.97,8,16.388,344.148,01-03-2023,04:30,Credit card,6.5
INV001316,A,Yangon,Normal,Female,Home and lifestyle,19.6,8,7.84,164.64,01-03-2023,17:42,Ewallet,6.2
INV001317,B,Mandalay,Normal,Male,Electronic accessories,33.63,1,1.6815,35.3115,01-03-2023,09:20,Ewallet,7.2
INV001318,C,Naypyitaw,Member,Male,Health and beauty,28.8,4,5.76,120.96,01-03-2023,22:45,Ewallet,7.2
INV001319,B,Mandalay,Normal,Female,Health and beauty,59.49,7,20.8215,437.2515,01-03-2023,17:18,Cash,4.6
INV001320,A,Yangon,Member,Female,Home and lifestyle,18.38,8,7.352,154.392,01-03-2023,17:30,Credit card,8.1
INV001321,C,Naypyitaw,Member,Male,Food and beverages,22.95,2,2.295,48.195,02-03-2023,00:55,Cash,8.1
INV001322,B,Mandalay,Member,Male,Sports and travel,20.97,4,4.194,88.074,02-03-2023,07:20,Ewallet,7.9
INV001323,C,Naypyitaw,Normal,Female,Food and beverages,51.77,7,18.1195,380.5095,02-03-2023,19:55,Cash,4.4
INV001324,B,Mandalay,Normal,Female,Health and beauty,85.21,5,21.3025,447.3525,02-03-2023,04:54,Ewallet,5.7
INV001325,A,Yangon,Normal,Male,Sports and travel,42.6,3,6.39,134.19,02-03-2023,23:44,Ewallet,6.7
INV001326,B,Mandalay,Normal,Male,Fashion accessories,91.48,1,4.574,96.054,02-03-2023,17:55,Cash,6.7
INV001327,B,Mandalay,Member,Female,Home and lifestyle,30.25,6,9.075,190.575,02-03-2023,18:37,Ewallet,4.4
INV001328,B,Mandalay,Member,Female,Fashion accessories,74.76,3,11.214,235.494,02-03-2023,17:42,Cash,5.5
INV001329,B,Mandalay,Member,Male,Home and lifestyle,18.59,9,8.3655,175.6755,02-03-2023,23:04,Ewallet,4.1
INV001330,C,Naypyitaw,Normal,Female,Food and beverages,92.71,5,23.1775,486.7275,02-03-2023,09:56,Cash,5.5
INV001331,B,Mandalay,Normal,Female,Sports and travel,85.75,5,21.4375,450.1875,02-03-2023,12:35,Ewallet,8.7
INV001332,A,Yangon,Member,Male,Sports and travel,96.86,6,29.058,610.218,02-03-2023,22:06,Ewallet,7.4
INV001333,B,Mandalay,Normal,Female,Food and beverages,38.04,1,1.902,39.942,02-03-2023,09:00,Ewallet,8.1
INV001334,B,Mandalay,Normal,Male,Fashion accessories,66.16,2,6.616,138.936,02-03-2023,03:52,Cash,7.6
INV001335,C,Naypyitaw,Member,Male,Food and beverages,62.43,3,9.3645,196.6545,02-03-2023,07:23,Cash,8.6
INV001336,A,Yangon,Normal,Male,Sports and travel,34.36,4,6.872,144.312,02-03-2023,10:58,Ewallet,9.8
INV001337,A,Yangon,Normal,Male,Health and beauty,11.77,2,1.177,24.717,02-03-2023,16:32,Credit card,8.8
INV001338,B,Mandalay,Normal,Male,Fashion accessories,54.62,7,19.117,401.457,02-03-2023,12:26,Ewallet,5.8
INV001339,C,Naypyitaw,Normal,Male,Fashion accessories,17.87,5,4.4675,93.8175,02-03-2023,01:44,Ewallet,6.2
INV001340,B,Mandalay,Normal,Male,Food and beverages,73.99,9,33.2955,699.2055,02-03-2023,11:06,Ewallet,7.5
INV001341,A,Yangon,Normal,Female,Sports and travel,62.06,10,31.03,651.63,02-03-2023,11:34,Credit card,9.0
INV001342,A,Yangon,Member,Male,Fashion accessories,18.78,6,5.634,118.314,02-03-2023,09:58,Cash,4.0
INV001343,A,Yangon,Normal,Female,Food and beverages,97.07,4,19.414,407.694,03-03-2023,23:44,Ewallet,4.3
INV001344,B,Mandalay,Normal,Female,Home and lifestyle,42.75,10,21.375,448.875,03-03-2023,13:53,Credit card,4.0
INV001345,A,Yangon,Member,Male,Electronic accessories,47.15,2,4.715,99.015,03-03-2023,00:08,Credit card,5.2
INV001346,C,Naypyitaw,Normal,Female,Electronic accessories,59.37,5,14.8425,311.6925,03-03-2023,21:18,Credit card,6.5
INV001347,B,Mandalay,Member,Female,Health and beauty,80.0,7,28.0,588.0,03-03-2023,05:45,Credit card,5.8
INV001348,C,Naypyitaw,Member,Female,Electronic accessories,41.49,2,4.149,87.129,03-03-2023,14:10,Ewallet,8.7
INV001349,A,Yangon,Member,Female,Fashion accessories,45.82,10,22.91,481.11,03-03-2023,10:05,Credit card,6.7
INV001350,B,Mandalay,Normal,Female,Fashion accessories,92.54,2,9.254,194.334,03-03-2023,14:39,Cash,8.1
INV001351,A,Yangon,Normal,Female,Health and beauty,16.44,6,4.932,103.572,03-03-2023,14:45,Cash,4.6
INV001352,C,Naypyitaw,Normal,Female,Home and lifestyle,95.23,8,38.092,799.932,03-03-2023,19:44,Ewallet,6.3
INV001353,B,Mandalay,Member,Female,Sports and travel,21.08,1,1.054,22.134,03-03-2023,00:05,Cash,6.8
INV001354,B,Mandalay,Member,Female,Electronic accessories,55.66,10,27.83,584.43,03-03-2023,18:58,Credit card,8.7
INV001355,B,Mandalay,Member,Male,Home and lifestyle,89.52,3,13.428,281.988,03-03-2023,06:07,Ewallet,9.9
INV001356,B,Mandalay,Normal,Male,Health and beauty,82.03,5,20.5075,430.6575,03-03-2023,16:51,Credit card,6.0
INV001357,C,Naypyitaw,Member,Female,Health and beauty,96.26,9,43.317,909.657,03-03-2023,08:23,Cash,7.9
INV001358,C,Naypyitaw,Normal,Female,Fashion accessories,13.74,8,5.496,115.416,03-03-2023,05:02,Credit card,7.4
INV001359,B,Mandalay,Member,Female,Sports and travel,83.48,2,8.348,175.308,03-03-2023,19:37,Ewallet,7.9
INV001360,C,Naypyitaw,Member,Male,Sports and travel,76.37,5,19.0925,400.9425,03-03-2023,17:41,Ewallet,8.5
INV001361,B,Mandalay,Member,Female,Sports and travel,89.16,9,40.122,842.562,03-03-2023,16:13,Cash,9.4
INV001362,C,Naypyitaw,Member,Male,Electronic accessories,50.58,7,17.703,371.763,03-03-2023,10:33,Credit card,9.1
INV001363,B,Mandalay,Member,Male,Home and lifestyle,64.6,9,29.07,610.47,03-03-2023,16:14,Credit card,8.4
INV001364,B,Mandalay,Normal,Male,Electronic accessories,82.48,2,8.248,173.208,03-03-2023,22:36,Ewallet,7.5
INV001365,A,Yangon,Member,Male,Fashion accessories,11.82,8,4.728,99.288,04-03-2023,19:50,Cash,8.2
INV001366,B,Mandalay,Member,Female,Home and lifestyle,56.64,2,5.664,118.944,04-03-2023,02:54,Credit card,8.1
INV001367,A,Yangon,Member,Female,Health and beauty,39.08,3,5.862,123.102,04-03-2023,13:14,Credit card,8.4
INV001368,B,Mandalay,Member,Male,Home and lifestyle,17.33,1,0.8665,18.1965,04-03-2023,14:34,Ewallet,9.0
INV001369,B,Mandalay,Normal,Female,Electronic accessories,12.28,1,0.614,12.894,04-03-2023,12:03,Cash,8.3
INV001370,A,Yangon,Normal,Female,Food and beverages,51.17,7,17.9095,376.0995,04-03-2023,18:02,Credit card,5.3
INV001371,A,Yangon,Normal,Male,Sports and travel,78.22,5,19.555,410.655,04-03-2023,16:45,Cash,8.3
INV001372,A,Yangon,Member,Female,Health and beauty,39.1,9,17.595,369.495,04-03-2023,14:06,Cash,7.0
INV001373,C,Naypyitaw,Normal,Female,Food and beverages,72.83,8,29.132,611.772,04-03-2023,00:26,Credit card,6.6
INV001374,C,Naypyitaw,Normal,Male,Fashion accessories,16.32,5,4.08,85.68,04-03-2023,17:33,Ewallet,8.5
INV001375,B,Mandalay,Normal,Female,Food and beverages,63.12,5,15.78,331.38,04-03-2023,19:28,Ewallet,9.8
INV001376,C,Naypyitaw,Normal,Female,Home and lifestyle,15.91,1,0.7955,16.7055,04-03-2023,07:47,Ewallet,5.9
INV001377,C,Naypyitaw,Normal,Male,Fashion accessories,28.8,7,10.08,211.68,04-03-2023,06:05,Cash,7.5
INV001378,C,Naypyitaw,Normal,Female,Home and lifestyle,73.19,1,3.6595,76.8495,04-03-2023,14:19,Cash,6.0
INV001379,A,Yangon,Member,Male,Fashion accessories,56.38,9,25.371,532.791,04-03-2023,15:04,Cash,7.3
INV001380,C,Naypyitaw,Member,Female,Electronic accessories,40.56,6,12.168,255.528,04-03-2023,10:09,Ewallet,9.4
INV001381,B,Mandalay,Normal,Female,Sports and travel,21.34,4,4.268,89.628,04-03-2023,09:02,Cash,9.9
INV001382,C,Naypyitaw,Normal,Male,Food and beverages,38.63,1,1.9315,40.5615,04-03-2023,14:26,Credit card,4.8
INV001383,B,Mandalay,Normal,Male,Electronic accessories,32.61,6,9.783,205.443,04-03-2023,17:16,Credit card,7.3
INV001384,C,Naypyitaw,Member,Female,Food and beverages,28.75,9,12.9375,271.6875,04-03-2023,11:44,Credit card,6.4
INV001385,A,Yangon,Normal,Female,Fashion accessories,76.6,7,26.81,563.01,04-03-2023,23:56,Credit card,5.5
INV001386,B,Mandalay,Normal,Female,Sports and travel,45.35,4,9.07,190.47,04-03-2023,06:11,Ewallet,5.0
INV001387,C,Naypyitaw,Member,Female,Sports and travel,95.64,10,47.82,1004.22,05-03-2023,08:31,Credit card,4.3
INV001388,C,Naypyitaw,Normal,Male,Food and beverages,37.09,2,3.709,77.889,05-03-2023,04:03,Credit card,6.7
INV001389,B,Mandalay,Normal,Male,Home and lifestyle,60.9,1,3.045,63.945,05-03-2023,02:23,Cash,5.7
INV001390,B,Mandalay,Member,Male,Electronic accessories,97.54,2,9.754,204.834,05-03-2023,19:50,Credit card,9.1
